"Sort Key","Type","Name","Version","Name Space Id","Description","Steward","Value Type","Minimum Cardinality","Maximum Cardinality","Minimum Value","Maximum Value","Minimum Characters","Maximum Characters","Unit of Measure Type","Specified Unit Id","Attribute Concept","Conceptual Domain"
"clipper:Observation_Information:2        clipper:product_type:2                   Value:EDR","Value","EDR","","","Experiment Data Record"
"clipper:Observation_Information:2        clipper:product_type:2                   Value:RDR","Value","RDR","","","Reduced Data Record"
"clipper:Observation_Information:2        clipper:product_version_id:1            ","Attribute","product_version_id","n/a","clipper","The product_version_id attribute identifies the version of an individual data product. ","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:Observation_Information:2        clipper:producer_institution_name:1     ","Attribute","producer_institution_name","n/a","clipper","The producer_institution_name attribute identifies a university, research center, NASA center, or other institution associated with the production of a data product. ","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:Observation_Information:2        clipper:release_number:1                ","Attribute","release_number","n/a","clipper","Release_number is the number of a scheduled release of data from PDS. The first data release would be Release 1. The release_number for a given product is always the first release in which it appears, and does not change if the product is revised later.","img","ASCII_Integer","0","1","1","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:Observation_Information:2        clipper:spacecraft_clock_start_count:1  ","Attribute","spacecraft_clock_start_count","n/a","clipper","The spacecraft_clock_start_count attribute provides the value of the spacecraft clock at the actual start of image acquisition. There may be small inconsistencies with start_date_time due to varying correlation between UTC and the spacecraft clock. For purposes of data analysis the spacecraft clock value should be used. The format of this field is compatible with the NAIF Toolkit software where s = seconds converted from the clock's coarse counter and m = seconds converted from the clock's fine counter.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:Observation_Information:2        clipper:spacecraft_clock_stop_count:1   ","Attribute","spacecraft_clock_stop_count","n/a","clipper","The spacecraft_clock_stop_count attribute provides the value of the spacecraft clock at the actual end of image acquisition. There may be small inconsistencies with stop_date_time due to varying correlation between UTC and the spacecraft clock. For purposes of data analysis the spacecraft clock value should be used. The format of this field is compatible with the NAIF Toolkit software where s = seconds converted from the clock's coarse counter and m = seconds converted from the clock's fine counter.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:Observation_Information:2        clipper:spacecraft_clock_count_partition:1","Attribute","spacecraft_clock_count_partition","n/a","clipper","The spacecraft_clock_count_partition attribute indicates the clock partition active for the spacecraft_clock_start_count and spacecraft_clock_stop_count attributes. ","img","ASCII_NonNegative_Integer","0","1","0","18446744073709551615","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:Observation_Information:2        clipper:rationale_desc:1                ","Attribute","rationale_desc","n/a","clipper","The rationale_desc attribute describes the rationale for performing a particular observation.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:Observation_Information:2        clipper:data_quality_id:1               ","Attribute","data_quality_id","n/a","clipper","The data_quality_id attribute provides a numeric key which identifies the quality of data available for a particular time period. The data_quality_id scheme is unique to a given instrument and is described by the associated data_quality_desc attribute. ","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:Observation_Information:2        clipper:data_quality_desc:1             ","Attribute","data_quality_desc","n/a","clipper","The data_quality_desc attribute describes the data qualities associated with a data_quality_id attribute. ","img","ASCII_Text_Collapsed","0","1","Unbounded","Unbounded","1","Unbounded","Units_of_None","none","TBD_classConcept","TEXT"
"clipper:EIS_Parameters:1                ","Class","EIS_Parameters","1.0.0.0","clipper","The class contain all the instrument specific attributes for the EIS WAC and NAC.","img","","","","","","","","","","",""
"clipper:EIS_Parameters:2                 clipper:upload_id:1                     ","Attribute","upload_id","n/a","clipper","The upload_id attribute describes a spacecraft command set that is associated with the given data product.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:EIS_Parameters:2                 clipper:begin_temperature_scs:1         ","Attribute","begin_temperature_scs","n/a","clipper","_TBD","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"clipper:EIS_Parameters:2                 clipper:middle_temperature_scs:1        ","Attribute","middle_temperature_scs","n/a","clipper","_TBD","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"clipper:EIS_Parameters:2                 clipper:end_temperature_scs:1           ","Attribute","end_temperature_scs","n/a","clipper","_TBD","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"clipper:EIS_Parameters:2                 clipper:begin_temperature_fpa:1         ","Attribute","begin_temperature_fpa","n/a","clipper","_TBD","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"clipper:EIS_Parameters:2                 clipper:middle_temperature_fpa:1        ","Attribute","middle_temperature_fpa","n/a","clipper","_TBD","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"clipper:EIS_Parameters:2                 clipper:end_temperature_fpa:1           ","Attribute","end_temperature_fpa","n/a","clipper","_TBD","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"clipper:EIS_Parameters:2                 clipper:begin_temperature_scs_raw:1     ","Attribute","begin_temperature_scs_raw","n/a","clipper","_TBD","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:middle_temperature_scs_raw:1    ","Attribute","middle_temperature_scs_raw","n/a","clipper","_TBD","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:end_temperature_scs_raw:1       ","Attribute","end_temperature_scs_raw","n/a","clipper","_TBD","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:begin_temperature_fpa_raw:1     ","Attribute","begin_temperature_fpa_raw","n/a","clipper","_TBD","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:middle_temperature_fpa_raw:1    ","Attribute","middle_temperature_fpa_raw","n/a","clipper","_TBD","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:end_temperature_fpa_raw:1       ","Attribute","end_temperature_fpa_raw","n/a","clipper","_TBD","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:preroll_time:1                  ","Attribute","preroll_time","n/a","clipper","The UTC time and date at the start of the image acquisition command, corresponding to the acquisition of 1024 lines at the given exposure prior to the actual image acquisition. ","img","ASCII_Date_Time_YMD","0","1","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","TIME"
"clipper:EIS_Parameters:2                 clipper:spacecraft_clock_preroll_count:1","Attribute","spacecraft_clock_preroll_count","n/a","clipper","Set to the sclk string for the start of an observation preroll acquisition.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:EIS_Parameters:2                 clipper:temperature_scs:1               ","Attribute","temperature_scs","n/a","clipper","_TBD","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"clipper:EIS_Parameters:2                 clipper:temperature_fpa:1               ","Attribute","temperature_fpa","n/a","clipper","_TBD","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"clipper:EIS_Parameters:2                 clipper:temperature_fpga:1              ","Attribute","temperature_fpga","n/a","clipper","_TBD","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"clipper:EIS_Parameters:2                 clipper:temperature_telescope:1         ","Attribute","temperature_telescope","n/a","clipper","_TBD","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"clipper:EIS_Parameters:2                 clipper:temperature_scs_raw:1           ","Attribute","temperature_scs_raw","n/a","clipper","_TBD","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:temperature_fpa_raw:1           ","Attribute","temperature_fpa_raw","n/a","clipper","_TBD","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:temperature_fpga_raw:1          ","Attribute","temperature_fpga_raw","n/a","clipper","_TBD","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:temperature_telescope_raw:1     ","Attribute","temperature_telescope_raw","n/a","clipper","_TBD","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:exposure_code:1                 ","Attribute","exposure_code","n/a","clipper","Records the commanded exposure code for a WAC observation.","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:interframe_delay:1              ","Attribute","interframe_delay","n/a","clipper","Set to the value of the interframe delay between WAC framelets. Keyword can have values between 25/64 and 280/64 seconds, in 1/64 seconds increments.","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Time","none","TBD_classConcept","REAL"
"clipper:EIS_Parameters:2                 clipper:instrument_mode_id:1            ","Attribute","instrument_mode_id","n/a","clipper","Records the commanded WAC mode: BW, COLOR, VIS or UV.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:EIS_Parameters:2                 clipper:instrument_mode_id:2             Value:BW","Value","BW","","","The commanded WAC instrument mode was BW."
"clipper:EIS_Parameters:2                 clipper:instrument_mode_id:2             Value:COLOR","Value","COLOR","","","The commanded WAC instrument mode was COLOR."
"clipper:EIS_Parameters:2                 clipper:instrument_mode_id:2             Value:UV","Value","UV","","","The commanded WAC instrument mode was UV."
"clipper:EIS_Parameters:2                 clipper:instrument_mode_id:2             Value:VIS","Value","VIS","","","The commanded WAC instrument mode was VIS."
"clipper:EIS_Parameters:2                 clipper:lookup_table_type:1             ","Attribute","lookup_table_type","n/a","clipper","Always set to STORED.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:EIS_Parameters:2                 clipper:lookup_table_type:2              Value:STORED","Value","STORED","","","TBD"
"clipper:EIS_Parameters:2                 clipper:line_exposure_duration:1        ","Attribute","line_exposure_duration","n/a","clipper"," For NAC, LINE_EXPOSURE_DURATION can have values between 337.6 and 35,281.6 microseconds, in 128/15 microsecond increments (LINE_EXPOSURE_DURATION = [LINE_EXPOSURE_CODE * 128/15] + 337.6) ","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Time","none","TBD_classConcept","REAL"
"clipper:EIS_Parameters:2                 clipper:line_exposure_code:1            ","Attribute","line_exposure_code","n/a","clipper","Index range from 0 to 4095 each corresponding to one LINE_EXPOSURE_DURATION increment.","img","ASCII_Integer","0","1","0","4095","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:dac_reset_level:1               ","Attribute","dac_reset_level","n/a","clipper","Records the commanded DAC reset level for the NAC","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:line_code:1                     ","Attribute","line_code","n/a","clipper","Records the commanded value for the number of NAC lines to acquire, in 1024 increments. (LINES = LINES_CODE * 1024)","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:compression_flag:1              ","Attribute","compression_flag","n/a","clipper","Indicates if lossless compression was commanded (0=no, 1=yes)","img","ASCII_Integer","0","1","0","1","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:mode:1                          ","Attribute","mode","n/a","clipper","Set to the mode value as commanded for both NAC and WAC observations.","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:nframes:1                       ","Attribute","nframes","n/a","clipper","Records the commanded number of frames for a WAC observation.","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:EIS_Parameters:2                 clipper:interframe_gap_code:1           ","Attribute","interframe_gap_code","n/a","clipper","Records the commanded interframe gap code for a WAC observation.","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:ETHEMIS_Parameters:1            ","Class","ETHEMIS_Parameters","1.0.0.0","clipper","The class contain all the instrument specific attributes for the E-THEMIS instrument.","img","","","","","","","","","","",""
"clipper:ETHEMIS_Parameters:2             clipper:upload_id:1                     ","Attribute","upload_id","n/a","clipper","The upload_id attribute describes a spacecraft command set that is associated with the given data product.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:ETHEMIS_Parameters:2             clipper:maximum_brightness_temperature:1","Attribute","maximum_brightness_temperature","n/a","clipper","Maximum brightness temperature value measured within the image.","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"clipper:ETHEMIS_Parameters:2             clipper:minimum_brightness_temperature:1","Attribute","minimum_brightness_temperature","n/a","clipper","Minimum brightness temperature value measured within the image.","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"clipper:ETHEMIS_Parameters:2             clipper:spatial_summing:1               ","Attribute","spatial_summing","n/a","clipper","Onboard spatial average of NxN set of pixels, where N is the value of the keyword. SPATIAL_SUMMING = 1 implies that no spatial averaging has been applied to the image. .","img","ASCII_Integer","0","1","1","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:ETHEMIS_Parameters:2             clipper:time_delay_integration_flag:1   ","Attribute","time_delay_integration_flag","n/a","clipper","Status of onboard algorithm which applies a temporal average of successive lines in an IR image; when enabled, THEMIS TDI averages 16 detector rows to equal one line in an IR image. “ENABLED” or “DISABLED”.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:ETHEMIS_Parameters:2             clipper:time_delay_integration_flag:2    Value:DISABLED","Value","DISABLED","","","The commanded time delay integration was disabled."
"clipper:ETHEMIS_Parameters:2             clipper:time_delay_integration_flag:2    Value:ENABLED","Value","ENABLED","","","The commanded time delay integration was enabled."
"clipper:ETHEMIS_Parameters:2             clipper:uncorrected_sclk_start_count:1  ","Attribute","uncorrected_sclk_start_count","n/a","clipper","The spacecraft clock value (in seconds) when the instrument was commanded to acquire an observation. This can differ from the spacecraft_clock_start_count by as much as 4 seconds, depending on which bands are acquired in the image.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:ETHEMIS_Parameters:2             clipper:interframe_delay:1              ","Attribute","interframe_delay","n/a","clipper","Set to the value of the interframe delay between WAC framelets. Keyword can have values between 25/64 and 280/64 seconds, in 1/64 seconds increments.","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Time","none","TBD_classConcept","REAL"
"clipper:ETHEMIS_Parameters:2             clipper:instrument_mode_id:1            ","Attribute","instrument_mode_id","n/a","clipper","Records the commanded WAC mode: BW, COLOR, VIS or UV.","img","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"clipper:ETHEMIS_Parameters:2             clipper:instrument_mode_id:2             Value:BW","Value","BW","","","The commanded WAC instrument mode was BW."
"clipper:ETHEMIS_Parameters:2             clipper:instrument_mode_id:2             Value:COLOR","Value","COLOR","","","The commanded WAC instrument mode was COLOR."
"clipper:ETHEMIS_Parameters:2             clipper:instrument_mode_id:2             Value:UV","Value","UV","","","The commanded WAC instrument mode was UV."
"clipper:ETHEMIS_Parameters:2             clipper:instrument_mode_id:2             Value:VIS","Value","VIS","","","The commanded WAC instrument mode was VIS."
"clipper:ETHEMIS_Parameters:2             clipper:line_exposure_duration:1        ","Attribute","line_exposure_duration","n/a","clipper"," For NAC, LINE_EXPOSURE_DURATION can have values between 337.6 and 35,281.6 microseconds, in 128/15 microsecond increments (LINE_EXPOSURE_DURATION = [LINE_EXPOSURE_CODE * 128/15] + 337.6) ","img","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Time","none","TBD_classConcept","REAL"
"clipper:ETHEMIS_Parameters:2             clipper:line_exposure_code:1            ","Attribute","line_exposure_code","n/a","clipper","Index range from 0 to 4095 each corresponding to one LINE_EXPOSURE_DURATION increment.","img","ASCII_Integer","0","1","0","4095","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:ETHEMIS_Parameters:2             clipper:compression_flag:1              ","Attribute","compression_flag","n/a","clipper","Indicates if lossless compression was commanded (0=no, 1=yes)","img","ASCII_Integer","0","1","0","1","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
"clipper:ETHEMIS_Parameters:2             clipper:interframe_gap_code:1           ","Attribute","interframe_gap_code","n/a","clipper","Records the commanded interframe gap code for a WAC observation.","img","ASCII_Integer","0","1","-9223372036854775808","9223372036854775807","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","INTEGER"
